comment,star
Đóng gói k tốt. Mặt hiển thị và các cạnh bị xước. Chất lượng ổn. Giao hàng nhanh,3
"Giao hàng lâu kinh khủng, ghi note time giao hàng mà shop chả để ý, dùng thì chưa biết",3
"Sản phẩm khá tốt, chưa dùng kb bền hay ko. Đóng gói k cẩn thận cho lắm",3
Sau khoảng chưa đầy 10 ngày mua thì sạc cục sạc 6 tiếng vẫn chưa được 1 nửa nữa sạc máy thì đang sạc lại tự động ngắt,3
Dây xạc kh vào điện sp có mùi điện hơi thất vọng huhuuuuuu,3
"Lười chụp nên lấy đại hình, cục sạc nhìn đẹp nhưng ko chắc chắn, cầm lên cứ bị lỏng tay, kiểu pin bên trong cứ trượt lên xuống trong vỏ, sạc pin cực lâu, 10 tiếng mới đầy 100%, nhưng khi sạc chỉ đc 1 lần điện thoại còn chưa đầy đc pin mà cục sạc đã kiệt, tóm lại là ko ổn lắm, nhưng tiền nào của đấy",3
Đặt hàng mà shop k giao nửa tháng nay k có shiper nào gọi cũng như là shop liên lạc,3
Sạc vào cục sạc dự phòng thì rất lâu đầy mất mười mấy tiếng mới xong mà lấy sạc qua điện thì chưa tới 2lần đã hết pin,3
Hơi thất vọng cap sạc thì ngắn còn sạc dự phòng này sạc nó yếu hay s ý đt mk 45% mà cắm sạc vào 1 lúc mà nó vẫn số pin như cũ lúc lên lúc xuống nữa cơ nói chúng là đểu mn đừng nên mua nha thà mk bỏ nhiều tiền mua sạc tốt còn hơn đấy mn ạ,3
"Sủa lại đánh giá vì sạc xuống cấp quá nhanh.


Xài thì cũng dc, nhưng dung lượng sạc k được nhiều, sạc cỡ tầm chưa dc 2 lần là hết pin nhé mọi ng. Nếu ai muốn sạc nhiều hơn thì nên mua loaii có dung lượng nhiều hơn.",3
sạc rất nhanh hết pin. mình sạc 100% cho sạc r. nhung máy mk 7pl chưa sạc nổi 1 lần v mà shop bảo dc 2 lần,3
"Chất lượng sản phẩm tạm được, đóng gói sản phẩm cẩn thậnnnnnnn",3
Cục sạc oke nhưng dây sạc không khớp với cục sạc dự phòng,3
Ai sài iphone sạc bằng cổng type C thì cân nhắc nhá anh em và bị hơi dơ ngay góc,3
Giá như này thì chất lượng cũng bình thường thôi. Sạc không được lâu lắm đâu nha,3
"Cổng sạc typeC mà đóng cáp sạc micro
Làm sao sạc",3
"Hàng bề ngoài ok.
Dung lượng 10.000 mà sạc đầy đt có 1 lần
Thua cục 7.500 nữa, cục này còn sạc gần 2 lần",3
"Hàng ghi rõ là 147k mà ông shipper kêu 150k thấy có 3k nên thôi im luôn
Chán",3
Hàng bình thường.sạc chậm nhanh hết,3
"K biet moi người mua thi dung the nao,chu mk mua ve dung dc 2 hôm ,sac đầy mang đj lam,đen luc het pin mang ra sạc thi k co tý pin nao.,nghĩ rang sạc het pin ,mk mang di sac thi ko vào nữa ,sac 2tieng ma van cu 25% ,nếu có lần sau mk se ko mua nữa,cac b nên suy nghĩ trước khi mua,tiền nào của đấy ạ",3
Sạc cả tiếng trời chưa đầy nổi cái điện thoại. Dùng chơi chơi thì được. Chứ sạc nhanh thì không thấy ổn kiếng nào luôn ạ. Dùng một thời gian mới thấy nó chán quá chán.,3
Đặt màu trắng mà shop giao nhầm màu xanh. Hàng khá là ổn.,3
"Giao hàng chậm quá ngày dự kiến giao hàng mấy ngày lận, chất lượng sp để dùng đã",3
Có 6000mah thôi đào đâu 10000mah mà tiền nào của ấy nhìn chung cũng được,3
mình đã thử mấy lần. sạc ghi 10000 nhưng khi đầy 100% chỉ sạc đươc 2 lần iphone 6s chắc chỉ 4000 là cùng nhưng dùng được là được rồi,3
Sạc kém báo ảo sạc ghi 10.000mah mà sạc chưa dc hai lần ip6plus đã hết rồi,3
"Sạc đầy pin thì rất lâu, mà lúc dùng thì nhanh hết pin huhu, được cái shop trả lời nhiệt tình",3
Sạc nhanh k xuất hiện.thông số chỉ 10.5w sao để sạc nhanh.hãng sản xuất ghi sai đặc tính trên sản phẩm.làm nản,3
"Nhìn bên ngoài thì oke nhưng mà sạc này sạc pin lâu vào vl, dùng iphone 6s dung lượng pin của nó nhỏ mà sạc 2-3 tiếng mới đầy",3
"dùng tạm ổn, hình thức thì bị xước nhiều phần màn hình led ngay từ khi lấy hàng,",3
Chỉ sạc đc 1 cổng còn các cổng còn lại sạc không vào,3
Như hình đóng gói kĩ càng không móp méo nhưng sạc đầy pin cho cục sạc thì lâu quá đã thế sạc chưa bao lâu đã hết pin =)))),3
Dung lượng pin là 10000 nhưng chỉ sạc được 1 lần đt cho dù đt mình chỉ có 3766mah,3
Sản phẩm OK mỗi cái giao hàng cực chậm 9 ngày mới nhận được,3
Vận chuyển sản phẩm ok nhưng sao mình sạc hơn 12 tiếng mới đủ pin là sao????,3
Vừa mua về đã có vết bẩn sạc khá lâu,3
Hàng đẹp nhưng giao hàng lâu quá,3
Sạc lâu dô quá,3
Sạc lâu,3
Chuyển hàng lâu cả 1 tháng mới nhạn đc hàng,3
Sạc nhanh hết pin,3
Chưa biết được ra sao,3
Hơi hao pin,3
Tạm ổn,3
Hàng thì có đẹp nhưng sạc hơi lâu 3 sao,3
Tạm được. Phù hợp giá tiền.,3
Shipper như l:))),3
"Giao hàng nhanh shiper thân thiện về sản phẩm thì ko đc tốt lắm khó cắm sạc vào, nhanh hết pin nhưng giá khá tốt lần sau sẽ ủng hộ shop",4
Giao hàng nhanh chóng nhưng đóng gói không chắc chắn sạc pin từ 16:55 (69%) đến 17:21 (77%) là nhanh hay chậm,4
Sạc cầm nhẹ tay thi thoảng mk cầm mà pin bên trong còn lọc cọc như kiểu k chắc lắm. Sau 1tg sd mk thấy pin sạc vào máy khá chậm và tầm chỉ đc 2 lần sạc,4
"Nói chung cũng ổn, shop còn đưa giấy hsd nữa cơ á, rất tuyệt vời luôn",4
Hơi nhỏ và nhẹ hơn so bs tưởng tượng và chất lượt thì chx bt nhưng cx đc gọi là tạm ổn,4
Sạc đc 1 máy đã hết r,4
"Hàng chất lượng, giao nhanh. Nhưng mà alo shop ơi cổng sạc type -C mà đầu cắm tai gì đây ?????",4
"Sạc dự phòng tạm được, hết pin hơi nhanh",4
"Sản phẩm khá đẹp, tuy nhiên hơi nặng! Phần bao bì bọc thì rất sơ xài! Mong rằng lần sau bọc hàng có tâm hơn!",4
"Hàng điện tử mà shop không có bọc chống xóc làm hộp đựng bị móp, nhưng mà được cái hanfng chưa bị hỏng gì cả",4
Tạm ổn ..chua xài chua bit chat luong ra sau..ok lan sau ghé shop,4
Sạc hơi nhanh hết pin. Mình có nhắn tin thì shop cho đổi trả hoàn tiền nhưng mình lười đi quá nên thôi xài luôn. Shop nhắn tin dễ thương nên rate 4 sao vậy,4
"Sạc màu xinh, thiết kế gọn nhẹ, dễ thương, giá tốt, đóng gói sản phẩm cẩn thận, điểm trừ là dây sạc quá ngắn mà còn KHÔNG có chui nào vừa đầu sạc nữa đt mình cũng k vừa k hiểu nổi",4
"Nhỏ gọn
Nhưng mà phần đầu cắm usb cắm bị cứng
Chắc do vận chuyển nên bị hở 1 tí ở cạnh
Nhưng thôi kệ mình bóp lại là nó khớp thôi
Màu y hình",4
Sạc cũng đẹp khá oke hình như hơi nhanh hết pin sạc để từ 10% đến 100% 1 lần là hết sạc vào điện khá lâu lúc bóc hộp sạc màu hồng k có màng bọc màn hình -.-,4
"Chưa sử dụng nhiều nên kh biết có sạc đc lâu không
Shop gói hàng đảm bảo",4
"Lần sạc đầu tiên thì mình k thấy sạc đầy 1 lần sạc của ip 11 promax, còn lần 2 sạc ip8 thì thấy dc 1 lần@@ để sạc thêm xem chứ vậy ít quá",4
"Giao đúng mẫu, màu đẹp, nhỏ gọn, tiện mang theo người, giá cả phải chăng...",4
"sạc được 1 lần hết pin, giao hàng nhanh, đóng gói hàng cẩn thận",4
"Giao nhanh sạc thử lên 10% pin thì đã sụt pin từ 75 xuống 50 rồi kbiet được lâu không, bọc hàng chất lượng",4
Mới mua lần đầu nên chưa biết chất lượng sạc như thế nào. Lúc mở ra khá hào hứng nhưng mà thấy pin không đầy nên lại hụt hẫng.,4
"Đóng gói cẩn thận, giao nhanh, cskh khá ổn, chỉ là sạc khá lâu mới đầy.....
Hình ảnh, video chỉ mang tc minh hoạ",4
"Màu khá xinh, nhỏ gọn và nhẹ nha mn, có điều shop hỗ trợ khách hàng k tốt lắm nhưng sạc nhanh, nch là ổn, nên mua nha mn ơi",4
"Sạc cũng được, dây chắc chắn, mình chỉ thấy là sạc dự phòng công suất k cao thôi, mình cắm mà trên sạc gần hết pin đến nơi trong khi máy mình chưa lên nổi 25% nữa",4
Sản phẩm được tốt cần thêm một cổng type-c cho những dòng máy samsung,4
Nói chung cũng tạm được nhưng sạc thì chỉ được 1 lần mặc dù điện thoại mình 3400map,4
"Giao hàng nhanh nhưng sạc vào máy lâu, sạc vào máy khoảng 50% đã hết rồi, sạc lâu đầy",4
Nút bật nguồn hơi khó bấm giao hàng nhanh Sd 1 tgian mới biết dc,4
"Hàng về thì dùng đc
Nma ko biết có bền hay ko
Nma pin sộc xệch ko đc chắc cho lắm
Nc Vũng oke phết",4
Sạc vô lâu nhìn không giống là 10000 rẻ tạm chấp nhận giao hàng nhanh,4
"không phải sạc nhanh. Ổ cắm không phải của android. Cũng ổn, mình nghĩ sạc được là được, với giá 140k. Giao hàng nhanh hơn dự kiến nhưng shop lấy hàng khá lâu nên cho 4 sao",4
Xài được lắm mà mỗi thôi sạc pin vô cục hơi lâu để cả 8 tiếng đồng hồ chưa lên hết pin nữa,4
Hàng fake nặng khuyên mn ko nên mua...sạc ko lên pin........,4
"Sạc dc tí nó báo hết pin r
Ảnh mang tc nhận xu",4
"Màu như hình cầm nhẹ tay
Thông tin để là có thể sạc đầy đt từ 2-3 lần, đt còn 30%-mk sạc đc có 1 lần là cục sạc đã hết pin rồi, dây kèm theo rất ngắn. Xài đc bao lâu thì phải xài thêm tg nữa mới bt
Shop nhiệt tình từ khâu đặt hàng gói hàng đến shipper giao thành công shop đều nt thông báo mk bt.",4
"Màu xanh cũng đẹp á. Nhưng mà sạc nhanh hết pin lắm luôn MADE IN CHINA. kh biết mn sao nhưng đt mình sạc được 1 lần lên 100% là sạc dự phòng đã hết pin rồi. Cuối năm và năm mới nên mình du di cho shop 4 sao nhắc nhở
Tạm biệt 2021. Hi vọng mọi người đã có 1 năm mua sắm vui vẻ và ưng ý",4
Màu như quảng cáo đóng gói ko kĩ lắm có mỗi 2 hộp còn chất lượng như nào xài thgian mới biết tạm 4⃣,4
Sàm phẩm ok nha và được bảo nữa có điều là giao hàng hơi lâu....,4
"Sản phẩm bt.so với giá là sài tạm.
Hơi lỗi tí tẹo cho 4,5
Nv shop nhiệt tình. Tư vấn nhiệt tình",4
"Shop đóng gói cẩn thận, thời gian giao hàng thì siêu siêu nhanh",4
"Đẹp giao cũng ok
Chưa sài nen chưa biết sao

.hshsj",4
"Giao hàng nhanh, cầm hơi nặng tay, hôm qua m dùng thử thấy cắm đầu dây sạc vào hơi bị chật, mới sạc đến 63% đã hết pin, có thể do sạc dự phòng chưa đc sạc đầy",4
Thấy mng khen sài ok nên mới mua nhma chưa sài cx chưa bít chất lượng như nào nhận hàng thì nút bật sạc hơi khó bật nhma săn sale nv cx ok r ạ,4
"Hàng giao nhanh,giao đúng sp,giắc cắm có vẻ hơi ngắn,ngõ bên dưới sạc dự phòng nghe có vẻ rỗng,hàng hơi bụi có vẻ để lâu,nói chung hàng ổn",4
Sạc dùng được nhưng mà phần cắm sạc rất khó cắm vào shop phục vụ tốt giao hàng nhanh,4
"Giao hàng nhanh. Thiết kế nhánh chống trượt. Chất lượng ổn, không biết đc bao lâu.",4
"Shop giao thiếu mất dây sạc
Mình chỉ cho 4* thôi


Aenh và vid không liên quan đến sp",4
"Hàng giao rất ok
Mới về là 75%
Còn chưa sử dụng thì chưa biết thế nào.
Thiết kế đẹp Vừa giá tiền.",4
Ship hàng nhanh. Shop tư vấn nhiệt tình. Hơi xước 1 tí thôi nhưng không đáng kể.,4
"Hộp bị móp méo nhưng may là sp k sao, đã test thử thì đồ cắm sạc rất khó cắm, máy đẹp hàng new",4
Sản phẩm tốt,4
"Giao nhanh đúng màu, sạc đẹp xài cũng ok tuy nhiên gói hàng không cẩn thận, từ HN vào TPHCM mà không coa bọc chống sốc",4
"Sạc cắm vào khó, sạc lâu thì nóng. Dung lượng pin ổn, giá cũng ok",4
"sạc không quá mạnh, màu đẹp giao hàng khá lâu nhưng không ảnh hưởng, sản phẩm sử dụng khá được, tiền nào của đấy",4
Mới dùng thì thấy okela còn về sau có bền hay không thì phải thử mới biết,4
Giao hàng nhanh Sản phẩm đúng mô tả nhưng chân cắm nhỏ bi kich. Nếu cắm nhiều lần dễ hỏng nên phải đề luôn chân ở đó,4
"Hàng đóng gói đẹp và chắc chắn, chỉ có điều dây sạc quá ngắn. Còn về chất lượng thì sài lâu mới biết được",4
"Cái cap nhìn mất điểm thật sự. Shop nên kiểm tra trước khi ship.
Chưa cắm thử nữa không biết có bị gì không… buồnn

Chưa cắm thử nữa không biết có bị gì không… buồnn",4
"Hàng giao nhanh, màu giống hình mẫu, mình lười chụp nên lấy tạm ảnh khác, trừ điểm shop do giao sai cáp sạc, ít nhất phải hỏi khách dùng đt loại nào, giờ mất công phải mua cáp khác mí dùng đc",4
"Shop giao hàng nhanh, shipper thân thiện, sp giao về trông hơi cú 1 tí tẹo nhma dùng ổn...nchung ổn",4
Sạc thì ok cơ mà giao thiếu hàng k báo trước làm con trai mình cứ ngóng hic,4
"Sản phẩm cầm chắc tay. Nhẹ tý thì ngon.
Có thêm dây sạc type C nữa thì phổ biến hơn.",4
"[TB] TẶNG 20% GIÁ TRỊ TẤT CẢ THẺ NẠP trong ngày 10/07. Tiền KM sử dụng nội, ngoại mạng đến hết 25/07/2021. Giảm thêm 3% khi nạp thẻ tại Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",4
"Xạc dự phòng khá ổn ,giao hàng cũng nhanh
Mình mua lần thứ 2 nhưng k hài lòng bằng lần thứ 1
Shipper thân thiện ,vui tính
Vì lần này xạc có 1 lỗi nhỏ nên k cho shop 5 sao đc",4
"Chưa dùng thử nên không biết thế nào. Dây sạc kèm hơi ngắn nên hơi bất tiện. Sạc màu khá cute. To hơn cái iphone 6 một xíu. Giao hàng khá nhanh. Sạc hơi chậm, cục sạc hết pin cũng khá nhanh nên hơi bùn xíu huhu:(",4
"Sạc màu xinh, giao hàng tương đối nhanh. Chưa sd hết đến khi hết pin nên kb dung lượng pin có chuẩn không",4
Chất lượng sản phẩm không biết có tốt không vì chưa dùng. Nếu tốt sẽ mua ủng hộ tiếp,4
Không biết tại sao cục sạc của mình lại k có phần bọc màn hình hiển thị như các bạn khác. Mặt kính bị trầy.shop nên chú ý hơn,4
"hình ảnh chỉ mang tính chất nhận xu nma test thì thấy hơi bị nóng, với giá thì k đòi hỏi được cao",4
sạc cx ổn mà ko hiểu s cả sạc và máy đều bị nóng nên cx quan ngại về sự an toàn của sản phẩm...,4
"Shop rất nhiệt tình
Sạc đầy mỗi lần thì dùng đc khoảng hơn 2 lần vs máy mk là xiaomi
Mk sạc từ lúc sdp có 50% để lên 100% những hơn 7 tiếngs lâu hơn rất nhiều so với mô tả là 5h.",4
"Hàng màu đẹp giao hàng nhanh
Nhưnggggg tức cái lồng ngực là dây sạc k dùng đc chân sạc một đường dây một nẻoooooo",4
Đóng gói sản phẩm tốt chất lưỡng thì phải dùng mới biết được,4
Hình ảnh mang tính chất nhận xu. Đã nhận đc hàng nhưng shop giao thiếu Đợi săn sale để mua mà gưi thiếu lại mất công mua lại tốn thêm ship,4
"Đóng hàng cẩn thận, hàng nguyên seal nhưng mặt kính hơi xước không hài lòng lắm. Chất lượng chưa dùng nên k đánh giá",4
"Giao hàng hơi lâu, mặt led trầy nhẹ nhưng test thấy ổn nha.",4
"Đóng gói không chắc chắn lắm,giao hàng lâu,sản phẩm cầm khá đằm tay,các cổng chặt không lỏng lẻo",4
"Giao hàng nhanh đúng màu
Sạc có 2 chân nhưng mình chỉ sử dụng đc 1 chân thôi, hơi pùn nhưng với giá tiền này mình cũng là oke r
Ncl là cũng ổn
Hình ảnh và video ko lquan!",4
"Không có hình ảnh nên dùng tạm ảnh khác ạ, sạc hơi khó sạc với nó cự bị tắt tự động hơi khó chịu xíu nhưng mà rẻ nên chắc chỉ vậy thôi:(",4
Về phàn output thì dùng bình thường nhưng cái giác cắm input shop gửi cho mình là của kiểu samsung đời cũ mình cắm mãi không vào được. Mình mới lấy cái sạc chân to của samsung đời mới ra cắm thì mới cắm được. Không hiểu kiểu gì,4
Cục sạc xài rất tốt so vs giá tiền. Mà đọc thì có bảo hỗ trợ sạc nhanh nhưng mình xạt nhanh k được,4
"Hàng giao nhanh,sản phẩm nhẹ dễ mang đi chưa dùng nên chưa biết chất lượng ntn nhưng trừ 1đ vì đóng gói ko chắc chắn",4
"Chất lượng sản phẩm tuyệt vời, giao đúng mẫu đặt, chưa sử dụng lâu nên chưa biết chất lượng sản phẩm",4
"Thiết kế đẹp, màn hình led hơi thừa, dùng lâu mới biết chất lượng",4
Hộp giao hàng,4
"sản phẩm ok
chất lượng ok
đẹp nhỏ gọn
dùng đc lâu pin
tóm lại là sản phẩm ok",4
"Sản phẩm tôt giao hàng nhannh, tuy nhiên đề nghị shop lên một cái list để chọn đầu cắm, vì mình xài Iphone nên cái dây ko cắm đc
Hình anh chỉ mang tính chận nhận xu",4
"Giao hàng nhanh, mẫu mã đẹp nhưng chưa biết sạc tốt không sẽ quay lại đánh giá lại sau. Mà cổng sạc ko thể cắm sâu hơn được nữa nên thấy hơi bất tiện cho 4*",4
Sạc hơi chậm,4
day cam khong vua o cam,4
Sạc mẫu mã đẹp..nhưng sạc có vẻ nhanh hết pin..sạc được khoảng 2 lần thôi,4
Sạc cũng oke nhưng sạc khá là chậm tiền nào của nấy chuẩn bị hàng hơi lâu,4
"Hàng ship nhanh và dùng ổn, cảm ơn shop nhiều",4
Thấy mau hết pin,4
Cầm trên tay nhẹ và cảm nhận là bị lắc bên trong sạc dụ phòng giao nhanh đúng màu,4
Gói hàng không được chắc chắn. Không có bao bọc cẩn thận. Chờ giao hàng khá lâu. Sản phẩm như y mẫu. Cũng ok,4
"Điểm cộng: Shop khá nhiệt tình giao hàng nhanh+ màu sạc rất xinh pin thì mình thấy khá ổn. Sau khi xả sạch 1 lần thì mình nghĩ có thể sạc 3l nữa.
Điểm trừ: khớp của vỏ với phụ kiện bên trong không khớp nhau khi cần lên có thể cảm thấy bên trong đang di chuyển, mong là sẽ không ảnh hưởng tới pin",4
Sp rất ok nhưng có điều pin xuống hơi nhanh nên cho 4*,4
"Giao hàng nhanh, sản phẩm còn dùng tốt nhưng bề mặt pin xước nên đánh giá 4 sao thui",4
Sạc xinh ... Sạc ip cug dc 3 lần ... Cũng nhanh nè ... Nchug là ưng ... Giá thành ổn,4
Nút nguồn bị dí còng lại sử dụng lâu mới biết đượccccccccc cảmmm ơnnnnnn,4
Cục sạc ở trên ghi 10000mA mà ở dưới ghi 6000 sạc nhanh hết pin mua giá này bị sớ rồi,4
tư vấn rất kĩ mỗi tội hơi lâu một chút mọi ng nên mua nhaaa,4
xin lỗi vì hình ảnh không liên quan nhưng máy xài cũng khá là ok với cái giá tiền này rồi nha mọi người !!!,4
K biết dùng lâu với bền k nhma nhìn sơ qa thì cũng ổn ạ..........,4
"Mọi người để ý, nút của mình bị lờn bấm nhiều lần mới được sạt cho máy ip11rpomax vừa đến 85pin là hết ....
màu Hồng đẹp nhưng mình vẫn k hài lòng vì số tiền đã bỏ ra nhưng k đã như ý! Sẽ k mua lại lần 2",4
"Màu đẹp, nhưng sạc iphone ko đc 1 lần 100℅. Cắm sạc đầy cho sạc dự phòng đầy pin lâu.",4
"Giao hàng nhanh
Sản phầm ok
K biết dùng lâu sẽ như nào
Đóng gói cẩn thận",4
"Giao hàng nhanh, đóng góp cẩn thận, chất lượng tạm ổn, đã test sạc cũng được lâu nhưng không hỗ trợ sac nhanh nạp lúc máy còn 20% sạc gần 2 tiếng vẫn chưa đầy mong shop xem lại và rút kinh nghiệm",4
"Giao hàng nhanh, sản phẩm khà ổn, lúc nhận đc hàng là có sẵn 75%, sạc đc vài lần thì rất lâu mới đầy pin",4
shop đóng gói đẹp chất lượng cũng phải dùng thử mới biết đc nhưng mà rắc cắm ấn muốn lòi họng mới vào,4
"Cục sạc ổn, như hình, shop đong gói hàng hơi sơ",4
"Màu mint rất xinh
Ko biết diễn tả chất lượng ntn
Vì dùng cap này đc cap kia lại không
Ad tư vấn cảm giác hơi cục súc, khá khó chịu",4
"Hàng giao bất ngờ ,đẹp, mới ghim hơi khó nhưng cũng ok giá cả hợp lý",4
"Mua dc sale rẻ, chưa dùng nên k biết có sạc nhanh k, màu đẹp, có điều ship hơn nửa tháng mới nhận dc",4
giao hàng nhanh đóng gói cẩn thận hàng đẹp mà chỗ cắm sạc vô hơi bị nhỏ phải chận mạnh mới vào dc chỉ sạc dc 1 lỗ,4
tuy báo là 10000 mAh nhưng mình nghĩ chị được hơn 5000 mAh xíu thui,4
Sản phẩm giao hàng khá nhanh dây xạc quá ngắn,4
"hàng về hơi méo nhưng chắc do vận chuyển, hàng khá tốt. Giao hàng hơi chậm thôi còn đâu ok",4
"Hàng nhìn chung ok nhưng mua 3 cục thì có 1 cục bị hở k hiểu nguyên do, cầm nhẹ tay, dùng thời gian nữa quay lại đánh giá sau",4
Hàng dùng khá tốt sạc nhanh nhưng nút cắm vào hơi chặt và dây sạc shop đưa ko sạc được,4
"Dung lượng pin của cục sạc rất ít nên sạc có 1,2 lần là đã hết pin",4
"Hàng đẹp, chất lượng tốt
Nhưng mà bị vỡ mất 1 góc nên hơi tiếc xíu",4
"Sạc pin dự phòng khó vào pin, sạc nhanh hết",4
"Sản phẩm ok, còn bền hay k thì phải dùng 1 thời gian mới bt đc",4
Sạc nhẹ nhìn rất đẹp ko biết xài có bên không nên cho thử 4 sao,4
Mang tính chất nhận xuuuuu. Sạc bình thường nhanh hết pin maibe,4
"Sạc rất ok, uy tín, mua lần thứ 2 rồi vẫn rất thích. Hợp giá tiền, giao hàng nhanh nhưng hộp bị bóp méo, không ảnh hưởng đến sản phẩm",4
Sạc tầm 3 5 tiếng mới đầy nhưng dùng sạc chưa đến 2 lần đã hết pin rồi,4
"Hơi thất vọng về sp, đã sử dụng và test sp rất nhanh hết pin và sạc ko lên pin để hiện là lên pin nhưng thực chất là đang tụt dần",4
khâu đóng gói hơi sơ xài nè … chất lượng thì chưa test,4
Dùng oke nma hỏng dây sạc ạ,4
"sạc dự phòng rất đẹp, giống mẫu, do chưa sử dụng nên cũng ko biết chấy lượng ra sao.",4
"Khá ổn chỉ sạc đầy pin được 1 lần, khi lấy hàng thì có hơi xước 1 xíu",4
Dùng ổn nhưng không cho cap xạc của sản phẩm sao xạc,4
"Sản phẩm ok, mà lỗ sạc hơi cứng",4
"Máy nhìn khá xinh nhưng quả rắc cắm thì k mê dc, nó chặt và rất khó cắm, mình phải ấn mãi mới dc luôn",4
Siêu chất lượng mẫu mã đẹp đóng gói cẩn thận nên mua,4
cục sạc nhìn cũng ngon nhưng mà có điều cái nút bấm nguồn nó bị thụt vào nên đánh giá 4 sao thoi,4
Xài khá ổn trong tầm giá nhưng giao hàng hơi lâu cho shop 4 sao,4
Sản phẩm khá đẹp mắt. Nhưng dùng hơi nhanh hết pin. Vẫn cho shop 4 sao,4
"Sạc được đầy pin, tạm ổn nhưng mà lâu hơn so với sạc củ",4
Dịch mà giao hàng siêu nhanh. Trưa qua đặt mà trưa nay đã nhận dc hàng. Từ hà nội về nghệ an,4
Hàng như hình nma mình vẫn chưa sạc đc bà còn bị hư dây sạc nữa,4
"Đóng gói cẩn thận. Chất lượng chưa biết, phải sử dụng 1 thời gian.",4
"Hàng nhìn cũng ok, trước mắt sẽ ủng hộ shop!",4
Ổn định trong tầm giá,4
Giá này thì ok rồi sạc 2 lần là hết pin r jssjdjdjđ,4
"Mặt kính hơi trầy ạ còn lại thấy ok
Bao bì chắc chắn cầm nặng tay,có tặng dây sạc đầy đủ mình hơi thất vọng xíu vì mặt kính bị trầy kh có miếng dán",4
Hình thức thì đẹp nhưng sạc thì rất rất lâu vào ấy. Mình đã cắm được khoảng 6 tiếng rồi nhưng nó vẫn nhấp nháy ở số 75 (ban đầu đã có 50%),4
Đưa sai giác sạc,4
"Máy ok, nhìn xịn xò. Có cái là gói hàng ko kĩ, nên chắn thêm mút xốp chống sốc cho đồ điện tử, chứ lắc lắc cái hộp kêu lọc xọc sợ hư máy",4
"Chưa sạc thử nên ko biết chất lượng thế nào
Hộp mới nhưng màn hình led xước, ko có giấy bọc màn hình
Chẳng biết có phải hàng dùng r ko nữa",4
